  3.5348E-01,  5.7629E+00,  5.0225E+02,  2.1055E+02,  8.8267E+01,  1.2873E+01,  1.8773E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5985E-01,  7.3095E+00,  1.1299E+00,  1.0630E+00,  1.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6524E-01,  9.5935E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6959E-01,  1.3111E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.7285E-01,  1.8745E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.7498E-01,  2.7935E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.7596E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.7579E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.7450E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.7212E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.6870E-01,  2.8924E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6428E-01,  1.9325E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5889E-01,  1.3425E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5254E-01,  9.7462E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4524E-01,  7.3615E+00,  1.2557E+00,  1.1206E+00,  1.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3695E-01,  5.7503E+00,  2.0290E+03,  8.2353E+02,  3.3425E+02,  4.4148E+01,  5.8312E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.2766E-01,  4.6209E+00,  4.2489E+03,  2.8145E+03,  1.8644E+03,  9.5486E+02,  4.8904E+02,  2.8205E+02,  1.6267E+02,  9.9374E+01,  2.5579E+01,  2.9477E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.1738E-01,  3.8046E+00,  2.1320E+04,  1.4144E+04,  9.3839E+03,  5.0856E+03,  2.7562E+03,  1.6967E+03,  1.0445E+03,  7.1663E+02,  2.4679E+02,  7.0618E+01,  2.0207E+01,  1.6546E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.0617E-01,  3.1980E+00,  3.0926E+04,  1.9209E+04,  1.1931E+04,  5.8186E+03,  2.8376E+03,  1.7656E+03,  1.0986E+03,  7.5407E+02,  2.7056E+02,  8.6445E+01,  2.7620E+01,  7.4973E+00,  2.0351E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9415E-01,  2.7385E+00,  2.9798E+02,  2.4719E+02,  2.0506E+02,  1.4297E+02,  9.9680E+01,  7.4545E+01,  5.5748E+01,  4.3750E+01,  2.1445E+01,  9.7037E+00,  4.3908E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8156E-01,  2.3845E+00,  1.3020E+01,  1.1654E+01,  1.0430E+01,  8.9937E+00,  7.7550E+00,  6.8754E+00,  6.0956E+00,  5.5577E+00,  4.1885E+00,  3.0922E+00,  2.2829E+00,  1.2443E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6871E-01,  2.1077E+00,  6.2486E+00,  6.0670E+00,  5.8908E+00,  5.5580E+00,  5.2441E+00,  4.9689E+00,  4.7081E+00,  4.4845E+00,  3.9628E+00,  3.4063E+00,  2.9280E+00,  2.4501E+00,  2.0501E+00,  1.8492E+00,  1.6680E+00,  1.4850E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5600E-01,  1.8898E+00,  8.3356E+00,  8.2963E+00,  8.2572E+00,  8.1416E+00,  8.0276E+00,  7.9665E+00,  7.9059E+00,  7.9036E+00,  7.9036E+00,  7.8227E+00,  7.6785E+00,  7.4905E+00,  7.3072E+00,  7.0531E+00,  6.8078E+00,  6.5384E+00,  5.8527E+00,  4.8745E+00,  4.2204E+00,  2.9967E+00,  2.3181E+00,  1.7931E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4389E-01,  1.7152E+00,  9.1355E+01,  9.1092E+01,  9.0829E+01,  9.0425E+01,  9.0023E+01,  8.9624E+01,  8.9226E+01,  8.8659E+01,  8.7227E+01,  8.5974E+01,  8.4738E+01,  8.1655E+01,  7.8683E+01,  7.5289E+01,  7.2042E+01,  7.1007E+01,  6.7921E+01,  6.5343E+01,  6.1470E+01,  5.4409E+01,  4.7405E+01,  4.1303E+01,  3.3895E+01,  2.6803E+01,  1.2763E+01,  3.5726E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3282E-01,  1.5757E+00,  3.0505E+02,  3.0404E+02,  3.0304E+02,  3.0182E+02,  3.0061E+02,  2.9989E+02,  2.9916E+02,  2.9716E+02,  2.9353E+02,  2.9164E+02,  2.8975E+02,  2.8785E+02,  2.8596E+02,  2.7946E+02,  2.7310E+02,  2.6922E+02,  2.5844E+02,  2.5243E+02,  2.4511E+02,  2.2353E+02,  2.0612E+02,  1.9006E+02,  1.7226E+02,  1.5585E+02,  1.0882E+02,  4.6266E+01,  1.9672E+01,  3.5562E+00,  0.0000E+00
  2.2321E-01,  1.4635E+00,  5.6855E+02,  5.6669E+02,  5.6483E+02,  5.6203E+02,  5.5924E+02,  5.5704E+02,  5.5485E+02,  5.5287E+02,  5.4595E+02,  5.4161E+02,  5.3729E+02,  5.3223E+02,  5.2721E+02,  5.2173E+02,  5.1629E+02,  5.1079E+02,  4.9225E+02,  4.7985E+02,  4.6186E+02,  4.2906E+02,  4.0065E+02,  3.7413E+02,  3.4375E+02,  3.1721E+02,  2.4092E+02,  1.2757E+02,  6.7552E+01,  1.6744E+01,  4.1502E+00
  2.1539E-01,  1.3727E+00,  5.8568E+02,  5.8287E+02,  5.8008E+02,  5.7730E+02,  5.7453E+02,  5.7177E+02,  5.6902E+02,  5.6671E+02,  5.6056E+02,  5.5790E+02,  5.5525E+02,  5.5388E+02,  5.5252E+02,  5.4641E+02,  5.4036E+02,  5.2377E+02,  4.9874E+02,  4.8555E+02,  4.5739E+02,  4.5739E+02,  4.3933E+02,  4.0902E+02,  3.8105E+02,  3.6175E+02,  2.9063E+02,  1.6625E+02,  9.5104E+01,  2.7210E+01,  7.7849E+00
  2.0961E-01,  1.2997E+00,  5.0329E+02,  4.9937E+02,  4.9548E+02,  4.9161E+02,  4.8777E+02,  4.8396E+02,  4.8018E+02,  4.7911E+02,  4.6953E+02,  4.6734E+02,  4.6516E+02,  4.6021E+02,  4.5532E+02,  4.5147E+02,  4.4764E+02,  4.4574E+02,  4.3351E+02,  4.2503E+02,  4.1456E+02,  3.9081E+02,  3.7063E+02,  3.5150E+02,  3.3243E+02,  3.1367E+02,  2.6085E+02,  1.6820E+02,  1.0845E+02,  3.8186E+01,  1.3445E+01
  2.0603E-01,  1.2421E+00,  3.5410E+02,  3.5060E+02,  3.4712E+02,  3.4360E+02,  3.4011E+02,  3.3687E+02,  3.3365E+02,  3.2997E+02,  3.2512E+02,  3.2211E+02,  3.1913E+02,  3.1325E+02,  3.0748E+02,  3.0616E+02,  3.0485E+02,  3.0314E+02,  2.9397E+02,  2.9277E+02,  2.8556E+02,  2.6766E+02,  2.5788E+02,  2.4846E+02,  2.3677E+02,  2.2589E+02,  1.9333E+02,  1.2975E+02,  8.7080E+01,  3.1291E+01,  1.1244E+01
  2.0478E-01,  1.1970E+00,  2.3095E+02,  2.2904E+02,  2.2715E+02,  2.2631E+02,  2.2547E+02,  2.2385E+02,  2.2223E+02,  2.2036E+02,  2.1557E+02,  2.1399E+02,  2.1242E+02,  2.1093E+02,  2.0945E+02,  2.0801E+02,  2.0659E+02,  2.0500E+02,  1.9957E+02,  1.9723E+02,  1.9438E+02,  1.8871E+02,  1.8444E+02,  1.8027E+02,  1.7286E+02,  1.6416E+02,  1.4286E+02,  1.0099E+02,  7.1386E+01,  2.6241E+01,  9.6462E+00
  2.0598E-01,  1.1642E+00,  6.4872E+01,  6.4478E+01,  6.4086E+01,  6.3696E+01,  6.3309E+01,  6.3106E+01,  6.2904E+01,  6.2602E+01,  6.1902E+01,  6.1526E+01,  6.1152E+01,  6.0131E+01,  5.9126E+01,  5.8635E+01,  5.8147E+01,  5.7757E+01,  5.6546E+01,  5.4743E+01,  5.3134E+01,  4.9976E+01,  4.6120E+01,  4.2561E+01,  3.9269E+01,  3.5848E+01,  2.6165E+01,  1.0525E+01,  4.2335E+00,  0.0000E+00,  0.0000E+00
  2.0979E-01,  1.1425E+00,  1.7745E+00,  1.7689E+00,  1.7632E+00,  1.7576E+00,  1.7520E+00,  1.5817E+00,  1.4279E+00,  1.4256E+00,  1.4188E+00,  1.4148E+00,  1.4108E+00,  1.3996E+00,  1.3885E+00,  1.3837E+00,  1.3788E+00,  1.3740E+00,  1.3605E+00,  1.1327E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1637E-01,  1.1317E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2583E-01,  1.1318E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3818E-01,  1.1428E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5324E-01,  1.1650E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
'End of Block'
'*',    74,     1,    32,    37,     3,    31,    -1,     1
'SPENVIS 4.6.10.3403          - 23-Jun-2022 16:35:47'
'PRJ_DEF', -1,'BA'
'PRJ_HDR', -1,'Bachelorarbeit'
'MOD_ABB', -1,'TRP'
'MIS_PLA',  1,    3,' '
'MIS_NTR',  1,    5,' '
'MIS_STA',  1,  27425.37500000,' '
'MIS_END',  1,  27789.37500000,' '
'MIS_DUR',  1, 3.640000E+02,'days'
'ORB_HDR', -1,'Transfer_Orbit_3'
'ORB_TYP', -1,'GEN'
'ORB_MJD',  1,  27637.37500000,' '
'ORB_YEA',  1, 2025,' '
'ORB_MON',  1,  9,' '
'ORB_DAY',  1,  1,' '
'ORB_HOU',  1,  9,' '
'ORB_MIN',  1,  0,' '
'ORB_SEC',  1,  0.0,' '
'ORB_APO',  1, 2.100000E+03,'km'
'ORB_PER',  1, 3.500000E+02,'km'
'ORB_INC',  1,    98.60,'deg'
'ORB_RAA',  1,     0.00,'deg'
'ORB_ARG',  1,     0.00,'deg'
'ORB_TRA',  1,     0.00,'deg'
'ORB_PRD',  1, 1.830140E+00,'hrs'
'ORB_DUR',  1, 7.625585E-02,'days'
'ORB_TSE',  1,  27667.37500000,' '
'ORB_AXM',  1,  2,' '
'ORB_MJR', -1,'1 Jan 1950, 00:00 UT'
'ORB_GDR', -1,'Astron. J. 66, 15, 1961'
'TRP_MOD', -1,'AP-8 MAX'
'TRP_OMN',  1,  1,' '
'ENERGY', 29,   0.10,   0.15,   0.20,   0.30,   0.40,   0.50,   0.60,   0.70,   1.00,   1.50,   2.00,   3.00,   4.00,   5.00,   6.00,   7.00,  10.00,  15.00,  20.00,  30.00,  40.00,  50.00,  60.00,  70.00, 100.00, 150.00, 200.00, 300.00, 400.00,'MeV'
'PS Annotation',  8,  2
'Mission start: 01/02/2025 09:00:00'
 0.05, 0.00, 0.00
'Mission end: 31/01/2026 09:00:00'
 0.95, 0.00, 1.00
'Nr. of segments:   5'
 0.05, 1.50, 0.00
'Duration: 364.00 days'
 0.95, 0.00, 1.00
'PS Annotation', 24,  1
'Segment  4: Transfer_Orbit_3'
 0.05, 2.00, 0.00
'Apogee: 2100.0 km'
 0.05, 1.50, 0.00
'Perigee: 350.0 km'
 0.50, 0.00, 0.50
'Inclination: 98.6 deg'
 0.95, 0.00, 1.00
'R.A. Asc. Node: 0.0 deg'
 0.05, 1.50, 0.00
'Arg. Per.: 0.0 deg'
 0.50, 0.00, 0.50
'True Anomaly: 0.0 deg'
 0.95, 0.00, 1.00
'Period: 1.83 hrs'
 0.05, 1.50, 0.00
'Duration: 0.08 days'
 0.50, 0.00, 0.50
'1.00 Orbits'
 0.95, 0.00, 1.00
'Orbit start: 01/09/2025 09:00:00'
 0.05, 1.50, 0.00
'Orbit end: 01/09/2025 10:49:48'
 0.95, 0.00, 1.00
'PS Annotation',  2,  0
'Trapped proton model: AP-8 MAX'
 0.05, 2.00, 0.00
'B','Gauss', 1,'!8B!3'
'L','!8R!3!dE!n', 1,'!8L!3'
'Flux','cm!u-2!n s!u-1!n', 29,'AP-8 MAX Integral Flux >','ENERGY'
  2.7839E-01,  1.0808E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9282E-01,  1.1065E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.0960E-01,  1.1459E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.2794E-01,  1.2021E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4694E-01,  1.2780E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6568E-01,  1.3772E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.8337E-01,  1.5053E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.9935E-01,  1.6695E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
